Toe 1_L,Toe 2-5_L,Meta 1_L,Meta 2_L,Meta 3_L,Meta 4_L,Meta 5_L,Midfoot_L,Heel Medial_L,Heel Lateral_L,Sum_L,Calibration Factor_L,Toe 1_R,Toe 2-5_R,Meta 1_R,Meta 2_R,Meta 3_R,Meta 4_R,Meta 5_R,Midfoot_R,Heel Medial_R,Heel Lateral_R,Sum_R,Calibration Factor_R
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.336984,0.000000,0.190998,1.527982,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.145987,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763991,0.000000,0.190998,0.954989,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.145987,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.190998,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.190998,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.190998,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.336984,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190998,0.000000,0.000000,0.190998,1.000000,0.000000,0.190998,0.000000,0.000000,0.000000,0.000000,0.000000,0.954989,0.000000,0.190998,1.336984,1.000000
